bootstrap_id,unweighted_mae_difference,weighted_mae_difference
7791,-1.6357,-1.7187
7792,-1.1691,-0.9919
7793,-1.2403,-0.9272
7794,-2.2047,-2.2321
7795,-1.0791,-0.7964
7796,-1.0762,-1.0026
7797,-1.9393,-1.6716
7798,-1.291,-0.8403
7799,-1.0663,-1.1866
7800,-1.1248,-0.5999
7801,-1.3491,-1.6336
7802,-1.3356,-0.9638
7803,-2.285,-1.9917
7804,-0.8416,-1.0745
7805,-2.3877,-1.6794
7806,-1.6503,-1.2557
7807,-0.7178,-0.6286
7808,-2.0014,-2.0129
7809,-2.0983,-2.0977
7810,-1.1984,-1.3155
7811,-0.9504,-0.9504
7812,-1.4324,-1.7286
7813,-2.1092,-2.0899
7814,-0.8721,-0.8823
7815,-1.2198,-1.4048
7816,-1.2542,-1.2797
7817,-1.7381,-1.852
7818,-1.3384,-1.1213
7819,-1.2765,-1.2528
7820,-1.9026,-1.8188
7821,-0.7202,-0.7623
7822,-1.5794,-1.7306
7823,-1.1777,-0.8677
7824,-1.8659,-1.6448
7825,-1.1451,-1.1018
7826,-1.319,-1.125
7827,-1.5121,-1.8513
7828,-1.7492,-2.0837
7829,-1.029,-1.0921
7830,-1.6021,-1.5606
7831,-1.8007,-1.9556
7832,-2.4099,-2.2821
7833,-2.1793,-2.2337
7834,-1.3453,-1.3754
7835,-2.4697,-2.152
7836,-1.3719,-1.3821
7837,-1.7242,-1.3422
7838,-1.4211,-0.6796
7839,-1.5929,-1.3576
7840,-2.7304,-2.4484
7841,-1.203,-1.3642
7842,-1.6925,-1.633
7843,-1.5522,-1.5953
7844,-0.9812,-0.8623
7845,-2.6928,-2.5599
7846,-1.9034,-1.7257
7847,-1.5639,-1.8512
7848,-1.8732,-1.9982
7849,-1.3101,-1.0544
7850,-0.5503,-0.6085
7851,-1.2735,-1.3196
7852,-1.6562,-2.012
7853,-2.4631,-2.7365
7854,-1.7798,-1.5151
7855,-1.4304,-1.5376
7856,-1.9423,-1.9382
7857,-1.0585,-0.9466
7858,-1.9206,-1.4712
7859,-1.7417,-1.9265
7860,-1.5244,-1.4815
7861,-1.551,-1.1179
7862,-1.3706,-0.809
7863,-1.5049,-1.3885
7864,-1.0816,-1.0917
7865,-1.1073,-1.1379
7866,-1.3545,-1.2688
7867,-2.2871,-2.1129
7868,-1.5989,-1.1269
7869,-1.2664,-1.134
7870,-1.9367,-2.0335
7871,-1.6467,-1.88
7872,-0.7364,-0.7808
7873,-2.5677,-2.6453
7874,-1.5691,-1.7878
7875,-1.7809,-1.6664
7876,-1.817,-1.7737
7877,-1.7123,-1.4918
7878,-1.7874,-1.6938
7879,-1.1286,-1.139
7880,-2.2113,-2.096
7881,-1.9957,-2.2329
7882,-1.5364,-1.3615
7883,-0.6057,-0.5992
7884,-0.9274,-1.1502
7885,-1.9677,-2.1744
7886,-1.4389,-1.6976
7887,-2.147,-2.1245
7888,-1.4868,-1.018
7889,-2.3178,-2.0574
7890,-2.0234,-2.0063
7891,-2.0901,-2.1557
7892,-1.6603,-1.5609
7893,-1.083,-1.1279
7894,-1.7207,-1.5956
7895,-1.2509,-1.1623
7896,-1.9005,-1.9581
7897,-0.902,-0.7971
7898,0.081,0.0587
7899,-2.0411,-2.0947
7900,-1.0414,-1.2067
7901,-1.5206,-1.3498
7902,-1.2321,-1.7587
7903,-0.0506,-0.1998
7904,-0.7049,-0.4993
7905,-1.0844,-1.0794
7906,-1.6982,-1.6731
7907,-1.6539,-1.6742
7908,-2.3277,-2.4238
7909,-1.0028,-1.2816
7910,-0.8801,-0.9075
7911,-2.3331,-2.0693
7912,-1.0494,-0.8962
7913,-1.2462,-1.0332
7914,-1.1837,-1.605
7915,-1.2952,-1.0726
7916,-1.5176,-1.1132
7917,-1.0278,-1.3653
7918,-1.9032,-1.997
7919,-1.9449,-1.9069
7920,-0.6275,-0.9822
7921,-0.9724,-1.0422
7922,-1.7071,-1.9446
7923,-1.9906,-1.82
7924,-2.3573,-2.4893
7925,-2.464,-2.4104
7926,-1.7859,-2.2495
7927,-1.2998,-1.2782
7928,-1.2188,-1.0558
7929,-1.0851,-1.2722
7930,-1.4265,-1.4414
7931,-1.6908,-2.0949
7932,-1.8969,-2.1115
7933,-1.5622,-1.7945
7934,-0.9218,-0.8771
7935,-1.7456,-1.7675
7936,-2.1591,-2.0791
7937,-3.0986,-3.2245
7938,-1.4343,-1.6215
7939,-0.8667,-1.0995
7940,-1.4048,-1.0343
7941,-1.5066,-1.3937
7942,-1.8119,-1.4691
7943,-1.7164,-1.9607
7944,-2.2981,-2.2953
7945,-1.8362,-1.7897
7946,-1.2892,-1.1713
7947,-1.5628,-1.9407
7948,-1.3912,-1.3891
7949,-1.0461,-1.1823
7950,-1.2046,-1.3189
7951,-1.4448,-1.1359
7952,-1.7696,-1.3215
7953,-1.334,-1.5672
7954,-1.5465,-1.5033
7955,-1.5965,-1.7442
7956,-2.5349,-2.4824
7957,-1.1585,-1.5438
7958,-1.4657,-1.3715
7959,-1.2169,-0.6279
7960,-2.4664,-2.5505
7961,-1.4942,-1.6969
7962,-1.3706,-1.8292
7963,-1.8923,-1.7383
7964,-2.4112,-2.0455
7965,-1.8303,-1.9925
7966,-0.8755,-1.243
7967,-1.6017,-1.8661
7968,-0.8375,-0.8398
7969,-0.8582,-0.3767
7970,-1.0969,-1.2684
7971,-1.9639,-2.0713
7972,-1.9143,-2.0035
7973,-1.6667,-1.6001
7974,-1.2736,-0.9078
7975,-2.3872,-2.3424
7976,-2.2925,-2.3257
7977,-1.4567,-1.2774
7978,-2.2179,-2.3304
7979,-1.464,-1.491
7980,-1.9014,-1.6884
7981,-2.6009,-2.0129
7982,-2.1441,-1.941
7983,-1.8482,-1.6479
7984,-1.6583,-1.395
7985,-1.6343,-1.7917
7986,-1.2759,-1.3091
7987,-1.3337,-1.3767
7988,-1.4868,-1.8948
7989,-1.4588,-1.5427
7990,-2.3559,-1.9391
7991,-0.7141,-0.9238
7992,-2.2022,-1.9967
7993,-2.0221,-1.901
7994,-1.9904,-1.7185
7995,-1.3852,-1.0155
7996,-2.1502,-1.6889
7997,-0.9876,-1.1322
7998,-1.526,-1.4346
7999,-1.6458,-1.872
8000,-1.3057,-1.8457
8001,-1.4546,-1.723
8002,-1.834,-1.6422
8003,-1.3933,-1.349
8004,-1.1848,-0.9856
8005,-1.0226,-0.3342
8006,-1.528,-1.7667
8007,-1.5192,-1.8954
8008,-1.7198,-1.2927
8009,-1.5661,-1.1567
8010,-1.2454,-1.8616
8011,-1.3172,-1.4834
8012,-2.1789,-2.6397
8013,-1.0767,-1.2289
8014,-2.2612,-2.132
8015,-1.2794,-1.1499
8016,-1.7054,-1.2765
8017,-1.1524,-0.9903
8018,-1.6079,-1.3617
8019,-2.1858,-1.9594
8020,-1.338,-1.3837
8021,-0.8076,-0.6888
8022,-2.4307,-2.1655
8023,-2.3576,-2.4296
8024,-1.1549,-1.2834
8025,-2.6041,-2.8332
8026,-1.9117,-2.1629
8027,-2.687,-2.3698
8028,-1.1974,-1.5649
8029,-1.9701,-2.0025
8030,-1.899,-1.9257
8031,-1.3268,-1.1342
8032,-1.6089,-1.5338
8033,-2.3553,-2.013
8034,-1.5365,-1.4546
8035,-2.1565,-1.8207
8036,-1.9435,-1.5823
8037,-1.6709,-1.8761
8038,-1.0949,-1.1382
8039,-1.5619,-1.1135
8040,-2.1663,-2.5211
8041,-1.4098,-1.1467
8042,-1.4259,-1.7507
8043,-0.8626,-0.8935
8044,-1.5009,-1.6962
8045,-1.7645,-1.8211
8046,-1.3137,-1.4858
8047,-1.4953,-1.3965
8048,-1.8614,-1.7911
8049,-0.5141,-0.999
8050,-2.085,-2.443
8051,-2.0133,-1.8039
8052,-2.654,-2.5127
8053,-1.4915,-1.3427
8054,-2.3125,-2.7
8055,-1.9628,-2.1484
8056,-2.1008,-2.2381
8057,-1.5251,-1.5597
8058,-1.8659,-1.8717
8059,-1.6048,-1.6809
8060,-1.6995,-1.3434
8061,-1.4038,-0.9752
8062,-1.2362,-1.3258
8063,-1.2765,-1.0649
8064,-1.4284,-1.1161
8065,-2.049,-2.2224
8066,-1.2774,-1.1068
8067,-1.0343,-0.9742
8068,-2.8155,-2.5336
8069,-2.0984,-1.9624
8070,-2.0917,-1.9518
8071,-2.3612,-2.1148
8072,-1.1994,-1.1447
8073,-1.4143,-1.4578
8074,-1.8081,-2.0125
8075,-1.18,-1.2347
8076,-2.0671,-2.0
8077,-1.8378,-1.8431
8078,-1.8302,-1.8862
8079,-0.8264,-1.0015
8080,-2.5207,-2.6713
8081,-2.0296,-1.7805
8082,-1.9135,-1.9166
8083,-1.5981,-1.7544
8084,-1.1365,-0.9654
8085,-1.4549,-1.7259
8086,-1.1109,-0.9543
8087,-1.8539,-1.899
8088,-1.4602,-1.4671
8089,-1.7767,-1.6584
8090,-0.5665,-0.8681
8091,-2.3513,-2.3405
8092,-0.9202,-1.1527
8093,-1.6904,-1.7432
8094,-2.5038,-2.6742
8095,-1.7744,-1.6807
8096,-1.5054,-1.5627
8097,-1.8574,-2.0024
8098,-1.1145,-1.3407
8099,-1.6523,-1.6794
8100,-1.0583,-0.7503
8101,-1.3597,-1.5036
8102,-2.1079,-1.9475
8103,-0.7268,-0.6458
8104,-2.8194,-2.6306
8105,-1.7031,-1.5493
8106,-0.9402,-0.7813
8107,-1.1132,-1.1056
8108,-1.6022,-1.5672
8109,-1.1652,-1.253
8110,-1.7284,-1.5074
8111,-2.2821,-2.3755
8112,-1.7912,-1.9784
8113,-2.4854,-2.337
8114,-2.4264,-2.5718
8115,-1.9649,-2.1268
8116,-1.6171,-1.7017
8117,-0.9441,-1.1117
8118,-1.1857,-1.6591
8119,-1.8243,-1.8491
8120,-1.9983,-2.1618
8121,-1.5353,-1.7875
8122,-1.451,-1.3303
8123,-1.3229,-1.3966
8124,-2.2663,-2.1842
8125,-1.2127,-1.5371
8126,-2.6872,-2.6924
8127,-1.7325,-2.116
8128,-1.5217,-1.7714
8129,-1.4967,-1.5626
8130,-0.8946,-1.1527
8131,-1.1884,-1.4692
8132,-2.1705,-2.0878
8133,-1.7225,-2.1634
8134,-1.6125,-1.5904
8135,-1.4011,-1.2923
8136,-1.7827,-2.0832
8137,-0.53,-0.4912
8138,-2.202,-2.2097
8139,-1.4701,-1.1018
8140,-2.004,-2.0093
8141,-2.6442,-2.4908
8142,-2.2746,-2.4509
8143,-1.1085,-1.0946
8144,-1.5097,-1.6798
8145,-2.1155,-2.2526
8146,-0.916,-0.7615
8147,-1.2465,-1.0978
8148,-1.4719,-1.8634
8149,-1.5965,-1.2716
8150,-2.4231,-2.1366
8151,-1.4122,-1.5583
8152,-1.8855,-1.2963
8153,-1.4069,-1.5166
8154,-0.8994,-1.093
8155,-2.538,-1.993
8156,-0.942,-0.9342
8157,-1.4438,-1.5869
8158,-1.112,-1.2022
8159,-1.6145,-1.434
8160,-2.0196,-2.2405
8161,-2.0425,-1.8903
8162,-1.6026,-1.7479
8163,-1.291,-1.3783
8164,-0.9312,-1.2104
8165,-2.2573,-1.9359
8166,-1.7417,-1.5814
8167,-1.479,-1.1227
8168,-0.3595,-0.8203
8169,-1.1142,-0.6997
8170,-0.9507,-0.9254
8171,-1.1359,-0.9849
8172,-1.4321,-1.4113
8173,-1.3795,-1.0744
8174,-1.8088,-1.6893
8175,-1.886,-2.0953
8176,-1.6998,-1.4904
8177,-1.2789,-1.329
8178,-1.0483,-1.3963
8179,-2.2494,-2.956
8180,-2.1766,-1.8523
8181,-1.5158,-1.8419
8182,-1.4581,-1.4086
8183,-1.3338,-1.6463
8184,-1.4402,-1.1702
8185,-2.5451,-2.2889
8186,-1.227,-1.5132
8187,-0.971,-1.1319
8188,-1.0955,-1.2013
8189,-1.3034,-1.0547
8190,-1.692,-1.3817
8191,-1.4515,-1.2852
8192,-2.024,-1.9661
8193,-1.8965,-1.8549
8194,-0.8097,-0.8114
8195,-2.1287,-1.5533
8196,-1.9007,-1.8536
8197,-2.4466,-2.4211
8198,-1.4274,-1.3671
8199,-0.8825,-0.9969
8200,-1.9865,-2.1419
8201,-2.1833,-2.3375
8202,-1.7598,-1.6166
8203,-1.2127,-1.2857
8204,-1.0617,-1.0355
8205,-1.2505,-1.2285
8206,-1.7566,-1.7302
8207,-1.4094,-1.389
8208,-1.8755,-2.2657
8209,-1.1072,-0.7813
8210,-2.0235,-2.4606
8211,-2.1395,-2.1778
8212,-1.4964,-1.4095
8213,-1.9572,-1.6101
8214,-1.1264,-1.2987
8215,-1.7174,-1.9835
8216,-1.6414,-2.2351
8217,-2.3063,-2.4838
8218,-2.2144,-2.36
8219,-1.5776,-1.6693
8220,-0.831,-1.4496
8221,-1.9282,-1.6458
8222,-2.0069,-2.4056
8223,-1.5179,-1.2338
8224,-2.3691,-2.4656
8225,-0.9801,-0.7878
8226,-0.9701,-0.8618
8227,-1.6289,-1.5895
8228,-2.6743,-2.7992
8229,-1.4343,-1.417
8230,-1.8394,-1.8853
8231,-1.9797,-1.8481
8232,-1.7126,-1.9775
8233,-1.5397,-1.4174
8234,-1.2655,-1.1073
8235,-1.863,-1.8931
8236,-1.4307,-2.0088
8237,-1.9287,-1.8475
8238,-1.3019,-1.196
8239,-1.8238,-1.9251
8240,-0.9807,-1.0927
8241,-1.4673,-1.1339
8242,-0.7864,-0.9268
8243,-1.8816,-2.0501
8244,-0.8959,-0.8246
8245,-1.6406,-1.6248
8246,-1.5897,-1.6316
8247,-1.6466,-1.903
8248,-1.706,-1.7315
8249,-1.0614,-1.1397
8250,-1.32,-1.3224
8251,-0.993,-1.0289
8252,-1.0029,-0.9008
8253,-1.1273,-1.1704
8254,-1.8447,-2.1483
8255,-1.4328,-1.3494
8256,-1.9428,-2.0124
8257,-2.2464,-2.082
8258,-2.6869,-2.4906
8259,-1.4043,-1.4213
8260,-1.6274,-1.5619
8261,-1.5408,-1.3387
8262,-1.0368,-0.8621
8263,-0.9912,-0.7619
8264,-2.2041,-2.092
8265,-0.8672,-0.7035
8266,-0.831,-0.7446
8267,-1.2,-1.5242
8268,-2.0913,-2.242
8269,-1.4743,-1.5834
8270,-0.5459,-0.6978
8271,-1.8628,-1.7398
8272,-1.999,-2.0359
8273,-1.5386,-1.1274
8274,-2.2511,-1.8604
8275,-1.7855,-1.6805
8276,-1.9375,-2.1905
8277,-1.2882,-1.0726
8278,-1.687,-1.5921
8279,-1.4518,-1.6114
8280,-1.045,-0.7664
8281,-1.6531,-1.6822
8282,-1.3664,-1.9269
8283,-2.2757,-2.4424
8284,-1.923,-1.6555
8285,-1.7167,-1.5355
8286,-2.1301,-2.0292
8287,-1.9375,-1.4967
8288,-0.8983,-0.8413
8289,-0.8229,-0.5439
8290,-2.1673,-2.332
8291,-2.8601,-2.8806
8292,-1.5405,-1.8773
8293,-1.6776,-1.9376
8294,-2.3147,-2.4447
8295,-1.3083,-1.4989
8296,-1.0311,-0.9258
8297,-0.9498,-0.8057
8298,-2.1152,-2.2955
8299,-1.7961,-1.805
8300,-0.5518,-0.6701
8301,-1.4098,-1.2326
8302,-2.4642,-2.098
8303,-2.0644,-1.8159
8304,-1.8743,-1.4758
8305,-1.7219,-1.9399
8306,-1.9668,-2.1682
8307,-1.8062,-1.7751
8308,-1.369,-1.2843
8309,-1.6025,-1.9185
8310,-1.2484,-1.4637
8311,-1.5941,-1.8236
8312,-0.9874,-1.0205
8313,-1.8484,-1.9241
8314,-1.8327,-1.5059
8315,-1.8368,-1.9064
8316,-2.0108,-2.1122
8317,-1.2967,-0.8044
8318,-2.0519,-2.1409
8319,-2.3467,-2.0223
8320,-2.4256,-2.1198
8321,-1.4579,-1.4103
8322,-1.2688,-1.1512
8323,-2.3515,-2.4632
8324,-2.1822,-1.9422
8325,-1.6058,-1.4975
8326,-2.0687,-1.841
8327,-1.2113,-1.071
8328,-1.6266,-1.7962
8329,-1.8245,-1.7525
8330,-1.7141,-1.7927
8331,-2.1437,-2.474
8332,-1.3417,-1.4772
8333,-1.9907,-1.5122
8334,-1.5675,-1.6104
8335,-0.6263,-0.5217
8336,-1.8904,-1.5261
8337,-2.4089,-2.1818
8338,-1.3531,-1.0771
8339,-1.1838,-1.0282
8340,-1.1775,-1.0318
8341,-1.9847,-1.8128
8342,-2.5051,-2.7327
8343,-1.6832,-1.9879
8344,-1.8989,-1.7877
8345,-1.5368,-1.6021
8346,-2.1056,-1.8326
8347,-1.181,-1.5775
8348,-1.3437,-0.895
8349,-1.2475,-0.9206
8350,-2.4246,-2.188
8351,-1.9294,-1.7608
8352,-2.6327,-2.4414
8353,-1.6155,-1.1596
8354,-1.4787,-1.4469
8355,-1.4912,-1.6497
8356,-1.4038,-1.6356
8357,-1.6484,-1.8532
8358,-1.9159,-2.0877
8359,-2.8381,-2.3686
8360,-2.6892,-2.6778
8361,-1.1831,-1.4621
8362,-1.932,-1.8775
8363,-1.6978,-1.5531
8364,-1.3271,-1.0177
8365,-0.8953,-0.9306
8366,-1.5015,-2.2358
8367,-2.6697,-2.4018
8368,-1.5231,-1.3621
8369,-2.0438,-2.2009
8370,-1.5486,-1.7242
8371,-2.1912,-2.7888
8372,-1.7937,-1.8245
8373,-0.8654,-0.89
8374,-1.9679,-1.9358
8375,-2.4805,-2.7204
8376,-1.639,-1.7907
8377,-2.1351,-1.899
8378,-1.1486,-0.8506
8379,-1.368,-1.4778
8380,-1.8897,-1.4543
8381,-0.608,-0.5831
8382,-2.0579,-2.0104
8383,-1.9798,-1.8309
8384,-1.3935,-1.2749
8385,-2.0552,-1.7915
8386,-1.1249,-0.7268
8387,-1.6663,-1.8213
8388,-0.4842,-0.2212
8389,-1.8336,-1.8822
8390,-0.6127,-0.4362
8391,-1.38,-1.5351
8392,-1.0409,-1.4368
8393,-1.0314,-1.0869
8394,-1.3168,-0.9877
8395,-1.9566,-1.6866
8396,-1.2187,-1.5357
8397,-0.4833,0.1217
8398,-1.0607,-1.2025
8399,-1.7966,-1.5218
8400,-0.3519,-0.3517
8401,-1.9112,-2.0136
8402,-1.3207,-1.7006
8403,-0.9767,-0.9551
8404,-1.8989,-2.1748
8405,-0.9996,-0.5907
8406,-1.836,-1.6995
8407,-2.4814,-2.8088
8408,-1.6694,-1.4774
8409,-1.8452,-1.7955
8410,-0.6669,-0.826
8411,-1.7079,-1.7578
8412,-1.2173,-1.38
8413,-1.1666,-0.8622
8414,-2.2833,-2.3374
8415,-0.5623,-0.1544
8416,-0.9404,-1.0048
8417,-2.6381,-2.2786
8418,-1.7467,-1.7527
8419,-1.7903,-1.5363
8420,-1.7562,-1.6328
8421,-1.314,-1.1161
8422,-1.8162,-1.9328
8423,-1.817,-1.4315
8424,-2.4091,-1.9086
8425,-1.8068,-1.912
8426,-1.0931,-0.9582
8427,-1.7762,-1.7894
8428,-1.2641,-1.3964
8429,-1.1981,-1.0542
8430,-2.1975,-2.1416
8431,-1.9639,-1.6088
8432,-1.818,-1.6264
8433,-2.0127,-2.3933
8434,-1.714,-2.0305
8435,-2.08,-1.8812
8436,-0.6933,-0.5805
8437,-1.4738,-1.79
8438,-1.7185,-1.6486
8439,-0.7786,-1.2256
8440,-2.034,-1.7127
8441,-2.0919,-2.0533
8442,-0.9998,-0.6943
8443,-0.9278,-1.1108
8444,-1.7109,-1.8105
8445,-2.3525,-2.4882
8446,-2.0518,-1.9934
8447,-1.9162,-1.8515
8448,-1.245,-0.9786
8449,-1.9547,-2.0464
8450,-1.8777,-1.6639
8451,-0.9246,-1.2097
8452,-1.9929,-1.8934
8453,-1.7843,-1.5761
8454,-1.7603,-1.6422
8455,-1.8594,-2.0525
8456,-2.646,-3.0767
8457,-2.4687,-2.3118
8458,-2.2025,-2.2768
8459,-1.1817,-1.0452
8460,-2.3912,-2.2513
8461,-2.0281,-1.7432
8462,-1.8084,-2.0718
8463,-1.1561,-1.0023
8464,-2.2775,-2.1236
8465,-1.3174,-1.6969
8466,-1.3318,-1.0132
8467,-1.7155,-1.8304
8468,-1.306,-1.5478
8469,-0.9506,-1.0265
8470,-1.5026,-1.4642
8471,-1.4011,-1.7318
8472,-2.6552,-2.5704
8473,-2.2833,-2.0795
8474,-0.236,-0.1037
8475,-1.3161,-1.3354
8476,-1.4057,-1.2844
8477,-1.314,-1.3566
8478,-1.281,-1.3493
8479,-1.5978,-1.2515
8480,-2.7484,-2.7072
8481,-1.6589,-2.0211
8482,-1.9523,-2.197
8483,-1.4288,-1.6999
8484,-1.8908,-1.901
8485,-1.4536,-1.0733
8486,-1.3352,-0.7859
8487,-0.8877,-0.9057
8488,-1.7206,-1.6018
8489,-1.5853,-1.9254
8490,-2.1836,-1.6966
8491,-1.2107,-1.2749
8492,-1.4357,-1.8487
8493,-1.3155,-1.3091
8494,-1.1387,-0.9129
8495,-1.8214,-1.6225
8496,-2.1284,-1.8646
8497,-1.5925,-1.5593
8498,-1.5134,-1.7949
8499,-1.8283,-1.6618
8500,-2.8321,-2.8601
8501,-1.3999,-1.5344
8502,-1.9073,-2.0149
8503,-0.9553,-1.197
8504,-2.0383,-2.1673
8505,-2.0952,-2.4513
8506,-1.7486,-1.812
8507,-2.2752,-2.1503
8508,-1.0965,-1.0674
8509,-2.1291,-2.3269
8510,-2.4037,-1.5155
8511,-1.2724,-1.5167
8512,-0.9702,-0.945
8513,-2.8227,-2.1804
8514,-2.4313,-2.363
8515,-1.6992,-1.7301
8516,-1.0059,-0.737
8517,-1.5157,-1.3579
8518,-2.8245,-2.7681
8519,-1.3479,-1.2278
8520,-1.7088,-1.7076
8521,-1.8128,-1.6882
8522,-1.8269,-1.3361
8523,-1.4826,-1.9498
8524,-1.9316,-2.1295
8525,-1.3761,-1.6245
8526,-0.9571,-1.0165
8527,-2.9862,-2.7761
8528,-0.9059,-1.0269
8529,-2.039,-1.8716
8530,-2.4909,-2.0079
8531,-1.4426,-1.3914
8532,-1.7717,-1.6457
8533,-1.7957,-1.4598
8534,-1.0934,-1.1799
8535,-0.9716,-0.7763
8536,-1.4278,-1.3071
8537,-0.4425,-0.4472
8538,-2.3748,-2.1472
8539,-1.9018,-1.865
8540,-1.5878,-1.4136
8541,-1.624,-1.8663
8542,-1.3245,-1.127
8543,-1.4179,-1.6068
8544,-2.031,-1.762
8545,-1.487,-1.3177
8546,-0.6681,-0.5061
8547,-1.5556,-1.3505
8548,-1.8945,-1.4675
8549,-1.6324,-1.7061
8550,-2.0524,-2.2051
8551,-1.6295,-1.6473
8552,-0.882,-0.963
8553,-1.8096,-2.0179
8554,-1.967,-1.5925
8555,-2.3742,-2.6669
8556,-2.0471,-1.5131
8557,-0.8346,-1.056
8558,-1.3965,-1.3311
8559,-2.5261,-2.6087
8560,-1.7774,-1.8643
8561,-1.4621,-1.4556
8562,-1.4762,-2.0073
8563,-1.8093,-2.1994
8564,-2.104,-2.2533
8565,-1.8595,-1.6015
8566,-1.7826,-1.5204
8567,-1.0754,-1.2594
8568,-1.9677,-1.7811
8569,-2.3562,-2.1309
8570,-1.7505,-1.7559
8571,-1.6374,-1.615
8572,-1.577,-1.8859
8573,-1.4057,-1.3297
8574,-1.3391,-1.3072
8575,-1.5826,-1.6415
8576,-1.4084,-1.1725
8577,-1.1196,-1.0661
8578,-1.3463,-0.995
8579,-1.1885,-1.084
8580,-2.154,-2.0971
8581,-1.4238,-1.4677
8582,-1.9387,-2.1266
8583,-1.7099,-2.3161
8584,-1.8696,-1.8985
8585,-0.9986,-1.3223
8586,-1.1689,-1.0887
8587,-2.1822,-2.2155
8588,-2.0969,-2.1209
8589,-2.0162,-1.9717
8590,-2.4827,-2.4432
8591,-1.4521,-1.5258
8592,-1.774,-1.9164
8593,-1.6648,-1.7068
8594,-2.7261,-2.6418
8595,-2.3671,-2.2811
8596,-1.038,-1.0207
8597,-0.8533,-0.7267
8598,-1.5372,-1.5468
8599,-1.1439,-1.2024
8600,-2.0612,-2.458
8601,-2.016,-2.1449
8602,-2.4423,-2.2926
8603,-1.7219,-1.6615
8604,-1.6612,-1.6837
8605,-1.3021,-1.6187
8606,-1.6637,-1.8903
8607,-1.9958,-1.7823
8608,-1.9935,-1.8606
8609,-1.0196,-1.0847
8610,-1.6055,-1.6214
8611,-0.988,-0.6715
8612,-2.357,-2.3876
8613,-1.8099,-1.7531
8614,-1.8657,-1.9819
8615,-1.2401,-0.8955
8616,-1.6021,-1.9165
8617,-1.975,-1.4975
8618,-1.9081,-1.7427
8619,-1.2546,-1.1818
8620,-1.5846,-1.851
8621,-1.5087,-1.4665
8622,-1.8632,-1.5535
8623,-1.2203,-1.2721
8624,0.0212,-0.0753
8625,-1.7028,-1.5723
8626,-1.6548,-1.4493
8627,-1.0541,-0.9888
8628,-1.9646,-2.5995
8629,-1.946,-2.2001
8630,-1.0688,-1.057
8631,-1.4907,-0.8716
8632,-2.1127,-2.1397
8633,-1.2919,-1.1244
8634,-1.8839,-1.6696
8635,-1.9182,-1.5273
8636,-1.5462,-1.4392
8637,-1.5754,-1.8609
8638,-1.591,-1.435
8639,-2.0937,-1.8157
8640,-1.3995,-1.4147
8641,-1.1988,-1.1225
8642,-0.9347,-1.0321
8643,-0.8118,-0.829
8644,-2.09,-1.9125
8645,-1.8239,-1.9687
8646,-2.2025,-2.3266
8647,-0.9958,-0.8643
8648,-1.189,-1.4089
8649,-2.0449,-1.6801
8650,-1.7125,-1.4774
8651,-1.763,-1.6748
8652,-1.4875,-1.3532
8653,-2.0614,-2.1086
8654,-1.674,-1.6478
8655,-1.8628,-1.7992
8656,-1.9013,-1.7521
8657,-1.0767,-1.1156
8658,-1.8687,-1.5583
8659,-2.3952,-2.5099
8660,-1.3334,-1.6343
8661,-1.1863,-1.0199
8662,-2.2351,-2.0912
8663,-2.1751,-1.868
8664,-1.9135,-1.9542
8665,-1.1648,-1.4716
8666,-1.8443,-2.2892
8667,-0.952,-0.8554
8668,-1.7441,-2.0106
8669,-0.9743,-0.5738
8670,-1.9458,-1.5365
8671,-0.6246,-1.1664
8672,-2.0161,-1.9806
8673,-1.0516,-0.9788
8674,-2.5511,-2.5356
8675,-1.7528,-1.6485
8676,-1.559,-1.8189
8677,-0.5019,-0.5546
8678,-2.2058,-2.0445
8679,-1.5599,-1.9365
8680,-1.4381,-1.3056
8681,-1.6829,-2.408
8682,-1.653,-1.6243
8683,-0.849,-0.9805
8684,-2.6304,-2.0845
8685,-1.5397,-1.5105
8686,-1.563,-1.6473
8687,-2.1171,-2.3153
8688,-1.7662,-1.624
8689,-1.4705,-2.0078
8690,-1.9392,-1.8698
8691,-0.8225,-0.9583
8692,-1.9544,-1.8374
8693,-1.5297,-1.162
8694,-2.0628,-2.0772
8695,-0.5615,-0.4091
8696,-1.9578,-2.0475
8697,-1.1431,-1.2102
8698,-0.9991,-1.1598
8699,-1.7177,-1.8744
8700,-1.2772,-1.7047
8701,-2.1146,-1.8175
8702,-1.3609,-1.2605
8703,-1.476,-1.7161
8704,-0.8247,-1.0283
8705,-2.4078,-2.0892
8706,-1.6176,-1.6442
8707,-1.4375,-1.7772
8708,-1.7086,-1.3947
8709,-1.5165,-1.6578
8710,-1.6129,-1.7591
8711,-1.5783,-1.6047
8712,-1.9232,-2.3328
8713,-1.0957,-1.4233
8714,-1.2046,-1.0239
8715,-1.8209,-2.14
8716,-1.5459,-1.6172
8717,-1.9101,-1.8235
8718,-1.9126,-2.1058
8719,-2.839,-2.6384
8720,-1.2556,-1.0699
8721,-1.7069,-1.6079
8722,-1.2863,-1.3209
8723,-1.0378,-1.1826
8724,-1.0774,-1.0364
8725,-2.2506,-2.2548
8726,-0.9043,-0.9818
8727,-0.7703,-1.0457
8728,-2.228,-2.177
8729,-2.2544,-2.458
8730,-2.163,-2.3817
8731,-1.3097,-1.6437
8732,-0.947,-1.1836
8733,-1.7098,-1.4676
8734,-1.2234,-1.3893
